brand,model,model_year,milage,fuel_type,engine,transmission,ext_col,int_col,accident,clean_title,price,car_age
Chevrolet,Corvette Base,2004,"43,705 mi.",Gasoline,350.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Black,None reported,Yes,0.008095978331232557,0.39999999999999997
Audi,A5 2.0T Premium,2013,"111,000 mi.",Gasoline,211.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Blue,Beige,None reported,Yes,0.003218066700699134,0.22
Audi,TT 2.0T Premium,2012,"64,549 mi.",Gasoline,211.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Silver,Black,None reported,Yes,0.0050811579484723165,0.24000000000000002
Buick,LaCrosse CX,2007,"53,000 mi.",Gasoline,200.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,4-Speed A/T,Red,Gray,None reported,Yes,0.001524347384541695,0.33999999999999997
Chevrolet,Camaro 2SS,2017,"13,465 mi.",Gasoline,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,None reported,Yes,0.014532111732630826,0.14
Tesla,Model Y Long Range,2023,"5,844 mi.",,425.0HP Electric Motor Electric Fuel System,A/T,White,Black,None reported,Yes,0.01693719316157439,0.02
BMW,M3 Base,2015,"74,000 mi.",Gasoline,425.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,M/T,Gray,Black,None reported,Yes,0.012872266802796536,0.18000000000000002
Kia,Optima LX,2011,"100,331 mi.",Gasoline,200.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,A/T,Red,–,At least 1 accident or damage reported,Yes,0.0016598449298342905,0.26
Toyota,Supra 3.0 Premium,2022,"24,850 mi.",Gasoline,382.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,0.017468343539121363,0.039999999999999994
Lincoln,Nautilus Reserve,2021,"17,467 mi.",Gasoline,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,Pristine White,Slate,None reported,,0.014179818114870079,0.06
Nissan,Pathfinder SL,2015,"115,000 mi.",Gasoline,260.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Gray,Black,None reported,Yes,0.003385744912998721,0.18000000000000002
BMW,X5 xDrive50i,2015,"72,000 mi.",Gasoline,445.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Brown,At least 1 accident or damage reported,Yes,0.00829922464917145,0.18000000000000002
Mazda,MazdaSpeed3 Grand Touring,2008,"162,000 mi.",Gasoline,263.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Black,At least 1 accident or damage reported,Yes,0.001524347384541695,0.32
GMC,Yukon XL SLT,2017,"47,589 mi.",Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,0.014735358050569719,0.14
Toyota,bZ4X Limited,2023,"6,548 mi.",,Electric,Automatic,Wind Chill Pearl,Black,None reported,,0.01354941578539628,0.02
RAM,ProMaster 2500 High Roof,2018,"10,339 mi.",Gasoline,280.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Gray,None reported,Yes,0.011852647774469758,0.12000000000000001
RAM,1500 Classic SLT,2021,"32,092 mi.",Gasoline,3.6L V6 24V MPFI DOHC,8-Speed Automatic,Patriot Blue Pearlcoat,Black,None reported,Yes,0.011216825543184254,0.06
Lexus,GS 350 Base,2014,"85,275 mi.",Gasoline,3.5 Liter,Automatic,Nebula Gray Pearl,Black,At least 1 accident or damage reported,,0.007451687503366267,0.2
Hyundai,Tucson Limited,2016,"138,000 mi.",Gasoline,175.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,7-Speed A/T,Brown,Beige,None reported,Yes,0.0030453073304510755,0.16
Chevrolet,SSR Base,2003,"87,500 mi.",Gasoline,300.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,A/T,Red,Black,None reported,Yes,0.005080819204609084,0.42
Maserati,GranTurismo Base,2013,"34,920 mi.",Gasoline,440.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Gray,Brown,None reported,Yes,0.012499648553241899,0.22
Tesla,Model X Performance,2020,"27,224 mi.",,Electric,1-Speed Automatic,Black,Black,None reported,,0.021679268502951987,0.08
BMW,M2 Base,2018,"25,000 mi.",Gasoline,365.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Black,None reported,Yes,0.01693719316157439,0.12000000000000001
Tesla,Model Y Long Range,2021,"14,642 mi.",,425.0HP Electric Motor Electric Fuel System,A/T,Red,Black,None reported,Yes,0.015751589640264182,0.06
Subaru,Outback 2.5i Limited,2015,"162,000 mi.",Gasoline,175.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,Gray,Black,None reported,Yes,0.0040645876149146215,0.18000000000000002
Buick,Roadmaster Estate,1996,"119,500 mi.",Gasoline,260.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,4-Speed A/T,White,Beige,At least 1 accident or damage reported,Yes,0.005080819204609084,0.5599999999999999
Land,Rover Range Rover 5.0L Supercharged,2017,"101,800 mi.",Gasoline,510.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,None reported,Yes,0.011686663281486327,0.14
Ford,Expedition Max XLT,2021,"84,351 mi.",Gasoline,3.5L V6 24V PDI DOHC Twin Turbo,10-Speed Automatic,Blue,Ebony,None reported,Yes,0.013783826538752469,0.06
Nissan,Leaf SL,2012,"26,930 mi.",,107.0HP Electric Motor Electric Fuel System,1-Speed A/T,White,Beige,None reported,Yes,0.001592096157187993,0.24000000000000002
Toyota,Tacoma TRD Pro,2019,"40,698 mi.",Gasoline,3.5L V6 24V PDI DOHC,6-Speed,Super White,Black,None reported,,0.01384988159208261,0.09999999999999999
Mercedes-Benz,AMG GT 63 S 4-Door,2020,"40,000 mi.",Gasoline,630.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,9-Speed A/T,Black,Red,None reported,Yes,0.037431196887079396,0.08
BMW,230 i,2019,"30,000 mi.",Gasoline,248.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Beige,At least 1 accident or damage reported,Yes,0.00914608430725017,0.09999999999999999
Lexus,ES 350 Base,2007,"78,980 mi.",Gasoline,272.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Silver,Beige,At least 1 accident or damage reported,Yes,0.0029131972237907947,0.33999999999999997
Porsche,911 Carrera S Cabriolet,2007,"28,844 mi.",Gasoline,3.8L H6 24V MPFI DOHC,6-Speed Manual,White,Beige,,,0.023032888980425013,0.33999999999999997
Porsche,Taycan Turbo,2020,"21,028 mi.",,Dual AC Electric Motors,Single-Speed Fixed Gear,BLACK,BEIGE,None reported,,0.03214679262066819,0.08
Maserati,Levante Modena,2023,"5,409 mi.",Gasoline,3.0L V6 24V GDI DOHC Twin Turbo,8-Speed Automatic,Blu,Black,None reported,Yes,0.029453778907977866,0.02
Dodge,Challenger SRT Hellcat,2020,"12,700 mi.",Gasoline,717.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,0.02300070831341802,0.08
Mazda,Mazda6 Touring,2021,"19,000 mi.",Gasoline,187.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,Blue,Black,,,0.008095978331232557,0.06
Audi,S4 3.0T Premium,2019,"12,000 mi.",Gasoline,349.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,0.01558221770864844,0.09999999999999999
Ford,Mustang GT Premium,2016,"25,717 mi.",Gasoline,435.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Black,None reported,Yes,0.010805929237084459,0.16
Tesla,Model Y Long Range,2022,"12,055 mi.",,425.0HP Electric Motor Electric Fuel System,A/T,Blue,Black,None reported,Yes,0.014362739801015082,0.039999999999999994
Audi,TTS 2.0T Premium Plus,2011,"69,700 mi.",Gasoline,265.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Orange,–,At least 1 accident or damage reported,Yes,0.007113621127861243,0.26
BMW,M2 Competition,2020,"25,013 mi.",Gasoline,405.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Black,None reported,Yes,0.017953424751268855,0.08
Audi,Q4 e-tron Sportback Premium,2023,"1,156 mi.",,295.0HP Electric Motor Electric Fuel System,A/T,Blue,Black,None reported,Yes,0.017919550364945705,0.02
BMW,740 i,2016,"57,939 mi.",Gasoline,320.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Black,None reported,Yes,0.008637968512402939,0.16
Mercedes-Benz,AMG GLE 43 Coupe 4MATIC,2018,"52,694 mi.",Gasoline,385.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Black,None reported,Yes,0.016259366691248184,0.12000000000000001
Mercedes-Benz,S-Class S 550 4MATIC,2015,"54,000 mi.",Gasoline,449.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Beige,None reported,Yes,0.011856035213102073,0.18000000000000002
Honda,S2000 Base,2002,"110,500 mi.",Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Yellow,Red,None reported,Yes,0.008468596580787194,0.44
Chevrolet,Corvette Base,2000,"97,500 mi.",Gasoline,345.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Yellow,Black,None reported,Yes,0.002709950905851902,0.48
Chevrolet,Colorado Z71,2020,"20,909 mi.",Gasoline,3.6L V6 24V GDI DOHC,Automatic,Red,Jet Black,None reported,Yes,0.011309641361709682,0.08
Mercedes-Benz,S-Class S 63 AMG,2013,"77,648 mi.",Gasoline,536.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Silver,Black,None reported,Yes,0.012872266802796536,0.22
Bentley,Continental GTC Base,2013,"79,422 mi.",Gasoline,616.0HP 6.0L 12 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None reported,Yes,0.021002119520352244,0.22
GMC,Sierra 2500 SLE H/D Extended Cab,2002,"53,850 mi.",Gasoline,340.0HP 8.1L 8 Cylinder Engine Gasoline Fuel,A/T,Silver,Gray,At least 1 accident or damage reported,Yes,0.005047283562149167,0.44
Audi,SQ5 3.0T Premium,2020,"21,832 mi.",Gasoline,349.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Black,None reported,Yes,0.013549754529259512,0.08
Toyota,Corolla iM Base,2017,"41,932 mi.",Gasoline,137.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Black,None reported,Yes,0.005657022515965845,0.14
GMC,Yukon XL SLT,2017,"110,000 mi.",Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,A/T,Blue,Black,At least 1 accident or damage reported,Yes,0.011178208742775864,0.14
Toyota,Tundra 1794,2020,"67,400 mi.",Gasoline,381.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Brown,None reported,Yes,0.015412845777032695,0.08
Subaru,WRX Premium,2017,"62,662 mi.",Gasoline,268.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,M/T,Red,Black,At least 1 accident or damage reported,Yes,0.007452364991092732,0.14
Subaru,WRX Base,2015,"102,000 mi.",Gasoline,268.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,M/T,White,Black,At least 1 accident or damage reported,Yes,0.0054199018117038035,0.18000000000000002
INFINITI,Q50 Premium,2014,"79,785 mi.",Gasoline,328.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Red,White,At least 1 accident or damage reported,Yes,0.0049077210904977945,0.2
Chevrolet,Suburban Premier,2017,"166,549 mi.",Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Beige,At least 1 accident or damage reported,Yes,0.007774171661162644,0.14
Toyota,Sequoia Limited,2006,"190,656 mi.",Gasoline,273.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Gray,At least 1 accident or damage reported,Yes,0.002337332656297266,0.36
Dodge,Challenger R/T Scat Pack,2016,"7,928 mi.",–,–,6-Speed M/T,Red,Red,None reported,Yes,0.012025407144717818,0.16
Porsche,Cayenne GTS,2009,"135,606 mi.",Gasoline,405.0HP 4.8L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,None reported,Yes,0.004403670222009341,0.3
Kia,Telluride S,2023,"14,700 mi.",Gasoline,291.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Black,None reported,Yes,0.012838392416473388,0.02
Mercedes-Benz,AMG E 63 S 4MATIC,2019,"12,985 mi.",Gasoline,603.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,9-Speed A/T,Gray,Black,At least 1 accident or damage reported,Yes,0.03184192314375985,0.09999999999999999
BMW,Z4 sDrive35is,2014,"4,200 mi.",Gasoline,335.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Red,None reported,Yes,0.021339169664267573,0.2
Subaru,Impreza 2.0i Sport,2017,"44,000 mi.",Gasoline,152.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,Red,Black,None reported,Yes,0.007282993059476987,0.14
Dodge,Dart SE,2015,"66,000 mi.",Gasoline,160.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Black,None reported,Yes,0.0033874386323148784,0.18000000000000002
Land,Rover Range Rover P525 Westminster,2021,"17,945 mi.",Gasoline,5.0L V8 32V GDI DOHC Supercharged,8-Speed Automatic,Santorini Black Metallic,Ebony,None reported,,0.029775585578047777,0.06
Nissan,370Z Base,2013,"106,700 mi.",Gasoline,332.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Red,Black,None reported,Yes,0.00525052988008806,0.22
Cadillac,Escalade ESV Luxury,2020,"120,000 mi.",Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,Black,Black,None reported,Yes,0.017953424751268855,0.08
Mercedes-Benz,E-Class E 350,2012,"59,600 mi.",Gasoline,302.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Beige,None reported,Yes,0.006063515151843632,0.24000000000000002
Kia,Optima Hybrid EX,2012,"117,220 mi.",Hybrid,206.0HP 2.4L 4 Cylinder Engine Gas/Electric Hybrid,A/T,Black,Black,None reported,Yes,0.002337332656297266,0.24000000000000002
Chevrolet,Silverado 3500 LTZ,2022,"85,200 mi.",Diesel,445.0HP 6.6L 8 Cylinder Engine Diesel Fuel,10-Speed A/T,Silver,Gray,None reported,Yes,0.02218772304166245,0.039999999999999994
Volkswagen,Golf GTI 2.0T SE 4-Door,2018,"63,450 mi.",Gasoline,220.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,White,Black,None reported,Yes,0.007562456746642965,0.12000000000000001
Dodge,Ram 1500 SRT-10,2004,"73,000 mi.",Gasoline,500.0HP 8.3L 10 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Gray,None reported,Yes,0.0069442491962454994,0.39999999999999997
Scion,tC Anniversary Edition,2014,"115,000 mi.",Gasoline,179.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Silver,Silver,None reported,Yes,0.003216372981382977,0.2
Land,Rover Range Rover 5.0L Supercharged Autobiography,2016,"56,000 mi.",Gasoline,510.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Brown,None reported,Yes,0.016225831048788265,0.16
Lexus,LS 500 Base,2018,"67,296 mi.",Gasoline,"3.5L V-6 port/direct injection, DOHC, VVT-iE/VVT-i variable valv","Automatic, 10-Spd",–,–,None reported,,0.013177136279704875,0.12000000000000001
Chevrolet,Suburban 1500 LT,2015,"179,200 mi.",Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,–,At least 1 accident or damage reported,Yes,0.004742414085240829,0.18000000000000002
Maserati,GranTurismo Base,2015,"28,000 mi.",Gasoline,444.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Red,None reported,Yes,0.014565647375090742,0.18000000000000002
Porsche,911 Carrera Turbo,2003,"155,000 mi.",Gasoline,415.0HP 3.6L Flat 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Black,None reported,Yes,0.017953424751268855,0.42
Hyundai,Sonata Hybrid Base,2012,"154,000 mi.",Hybrid,206.0HP 2.4L 4 Cylinder Engine Gas/Electric Hybrid,A/T,Green,Gray,At least 1 accident or damage reported,Yes,0.002201835111004671,0.24000000000000002
Cadillac,CTS Luxury,2012,"62,500 mi.",Gasoline,270.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Red,Beige,At least 1 accident or damage reported,Yes,0.005743402201089875,0.24000000000000002
BMW,323 Ci,2000,"177,700 mi.",Gasoline,170.0HP 2.5L Straight 6 Cylinder Engine Gasoline Fuel,5-Speed A/T,Silver,Black,None reported,Yes,0.00016937193161574386,0.48
Tesla,Model 3 Standard Range Plus,2019,"83,700 mi.",,Electric Motor Electric Fuel System,A/T,Black,Black,At least 1 accident or damage reported,Yes,0.008129852717555706,0.09999999999999999
Chevrolet,1500 Cheyenne Extended Cab,1995,"120,000 mi.",–,–,4-Speed A/T,White,Brown,At least 1 accident or damage reported,Yes,0.001524347384541695,0.58
Nissan,370Z Touring,2012,"65,000 mi.",Gasoline,332.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Black,None reported,Yes,0.0066055053330140116,0.24000000000000002
Mercedes-Benz,GLS 450 Base 4MATIC,2018,"62,808 mi.",Gasoline,3.0 Liter DOHC Twin Turbo,Automatic,Black,–,At least 1 accident or damage reported,,0.01239734790654599,0.12000000000000001
Ford,Mustang GT Premium,2021,"3,000 mi.",Gasoline,460.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Red,Black,None reported,Yes,0.01609033350349567,0.06
Audi,Q5 2.0T Premium,2012,"119,000 mi.",Gasoline,211.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Gray,–,None reported,Yes,0.0033874386323148784,0.24000000000000002
RAM,2500 Big Horn,2013,"198,868 mi.",Diesel,350.0HP 6.7L Straight 6 Cylinder Engine Diesel Fuel,6-Speed A/T,Brown,Beige,None reported,Yes,0.007791108854324219,0.22
Dodge,Ram 1500 ST,2011,"188,000 mi.",Gasoline,210.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,At least 1 accident or damage reported,Yes,0.002201835111004671,0.26
Mercedes-Benz,C-Class C 300 4MATIC Sport,2013,"157,405 mi.",Gasoline,248.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,0.0029640088032755183,0.22
Dodge,Challenger SRT Hellcat,2016,"8,228 mi.",Gasoline,707.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Black,None reported,Yes,0.02049400372550501,0.16
Land,Rover Range Rover 3.0L Supercharged HSE,2018,"73,101 mi.",Gasoline,380.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,Blue,Beige,None reported,Yes,0.013871561199329425,0.12000000000000001
BMW,M4 Base,2018,"10,950 mi.",Gasoline,425.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,White,White,None reported,Yes,0.01998419421134162,0.12000000000000001
Mercedes-Benz,S-Class S 560 4MATIC,2018,"63,160 mi.",Gasoline,463.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,A/T,Black,–,At least 1 accident or damage reported,Yes,0.01524347384541695,0.12000000000000001
Land,Rover Range Rover 5.0L V8 Supercharged,2019,"31,866 mi.",Gasoline,"5L V-8 gasoline direct injection, DOHC, variable valve control,","Automatic, 8-Spd",–,–,None reported,,0.022661964450186534,0.09999999999999999
Chevrolet,Express 3500 Base,2009,"75,000 mi.",Gasoline,319.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,A/T,White,Gray,None reported,Yes,0.005724771288612143,0.3
Toyota,4Runner TRD Pro,2016,"98,000 mi.",Gasoline,270.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Black,At least 1 accident or damage reported,Yes,0.011517291349870583,0.16
Mazda,MX-5 Miata Grand Touring,2012,"33,576 mi.",Gasoline,167.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Red,Beige,None reported,Yes,0.005724771288612143,0.24000000000000002
Volkswagen,Touareg VR6 Lux,2012,"123,200 mi.",Gasoline,280.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,Gray,Beige,At least 1 accident or damage reported,Yes,0.0035395346269058163,0.24000000000000002
Jaguar,XJ Base,2013,"112,000 mi.",Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,Blue,White,None reported,Yes,0.002303458269974117,0.22
Chevrolet,Camaro 2SS,2010,"68,000 mi.",Gasoline,426.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Gray,Gray,At least 1 accident or damage reported,Yes,0.005928017606551037,0.27999999999999997
INFINITI,G37 x,2012,"120,000 mi.",Gasoline,328.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Red,Black,At least 1 accident or damage reported,Yes,0.004234298290393597,0.24000000000000002
BMW,X6 xDrive50i,2019,"45,000 mi.",Gasoline,445.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Silver,Black,At least 1 accident or damage reported,Yes,0.01524313510155372,0.09999999999999999
Chevrolet,Camaro LT1,2022,"6,700 mi.",Gasoline,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,Gray,Black,None reported,Yes,0.012702894871180792,0.039999999999999994
Porsche,Taycan Base,2021,"6,785 mi.",,Electric,2-Speed Automatic,Gentian Blue Metallic,Black,None reported,,0.03621171897944604,0.06
Mercedes-Benz,S-Class S 63 AMG,2015,"40,900 mi.",Gasoline,577.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,–,None reported,Yes,0.01956245810161842,0.18000000000000002
Cadillac,Escalade ESV Premium Luxury,2018,"74,150 mi.",Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,Gold,Brown,None reported,Yes,0.014565986118953975,0.12000000000000001
Toyota,Camry Hybrid XLE,2014,"94,448 mi.",Hybrid,200.0HP 2.5L 4 Cylinder Engine Gas/Electric Hybrid,A/T,Silver,Gray,None reported,Yes,0.004742075341377597,0.2
Audi,A6 3.0T Prestige,2015,"108,000 mi.",Gasoline,310.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Brown,None reported,Yes,0.0060967120504403175,0.18000000000000002
BMW,X5 M Base,2012,"118,000 mi.",Gasoline,555.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Orange,At least 1 accident or damage reported,Yes,0.0050811579484723165,0.24000000000000002
Jaguar,F-PACE SVR,2020,"38,800 mi.",Gasoline,550.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,None reported,Yes,0.018800284409347574,0.08
BMW,740 i,2017,"55,000 mi.",Gasoline,320.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Black,None reported,Yes,0.012872266802796536,0.14
BMW,M340 i xDrive,2021,"34,967 mi.",Hybrid,382.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,8-Speed A/T,Blue,Beige,At least 1 accident or damage reported,Yes,0.016259366691248184,0.06
Jeep,Wrangler Unlimited Sport,2016,"85,325 mi.",Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,Black,Black,None reported,Yes,0.009484828170481657,0.16
RAM,2500 Tradesman,2018,"63,750 mi.",Gasoline,410.0HP 6.4L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Gray,Gray,None reported,Yes,0.011517291349870583,0.12000000000000001
Ford,Mustang V6,2016,"87,248 mi.",Gasoline,300.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Black,None reported,Yes,0.006097050794303549,0.16
BMW,328 i,1997,"206,000 mi.",Gasoline,190.0HP 2.8L Straight 6 Cylinder Engine Gasoline Fuel,5-Speed M/T,Red,Black,At least 1 accident or damage reported,Yes,0.00470853969891768,0.54
Mercedes-Benz,GL-Class GL 450,2011,"112,854 mi.",Gasoline,335.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Black,None reported,Yes,0.003387099888451646,0.26
